timestamp,temperature_C,humidity_percent,cloud_cover_percent,solar_irradiance_Wm2,wind_speed_ms,load_normalize
6/13/2007 11:15,21.35,63.5,75.25,630.75,3.15,0.268
6/13/2007 11:30,21.6,62,82.5,625.5,3.6,0.232
6/13/2007 11:45,21.85,60.5,89.75,620.25,4.05,0.318
6/13/2007 12:00,22.1,59,97,615,4.5,0.272
6/13/2007 12:15,22.3,58.5,97.5,624,4.725,0.17
6/13/2007 12:30,22.5,58,98,633,4.95,0.202
6/13/2007 12:45,22.7,57.5,98.5,642,5.175,0.524
6/13/2007 13:00,22.9,57,99,651,5.4,0.284
6/13/2007 13:15,23.1,57,99.25,660.25,5.625,0.35
6/13/2007 13:30,23.3,57,99.5,669.5,5.85,0.52
6/13/2007 13:45,23.5,57,99.75,678.75,6.075,0.264
6/13/2007 14:00,23.7,57,100,688,6.3,1.198
6/13/2007 14:15,23.8,57.25,100,700.25,6.35,1.306
6/13/2007 14:30,23.9,57.5,100,712.5,6.4,3.584
6/13/2007 14:45,24,57.75,100,724.75,6.45,0.33
6/13/2007 15:00,24.1,58,100,737,6.5,0.316
6/13/2007 15:15,24.1,58,100,699.75,6.275,0.234
6/13/2007 15:30,24.1,58,100,662.5,6.05,0.268
6/13/2007 15:45,24.1,58,100,625.25,5.825,2.36
6/13/2007 16:00,24.1,58,100,588,5.6,0.162
6/13/2007 16:15,24.075,58.25,100,551.25,5.825,0.282
6/13/2007 16:30,24.05,58.5,100,514.5,6.05,0.35
6/13/2007 16:45,24.025,58.75,100,477.75,6.275,0.238
6/13/2007 17:00,24,59,100,441,6.5,0.142
6/13/2007 17:15,23.95,59.25,99,408,6.8,0.202
6/13/2007 17:30,23.9,59.5,98,375,7.1,0.196
6/13/2007 17:45,23.85,59.75,97,342,7.4,0.168
6/13/2007 18:00,23.8,60,96,309,7.7,0.13
6/13/2007 18:15,23.525,61.5,96.75,266.75,6.9,0.276
6/13/2007 18:30,23.25,63,97.5,224.5,6.1,0.746
6/13/2007 18:45,22.975,64.5,98.25,182.25,5.3,0.73
6/13/2007 19:00,22.7,66,99,140,4.5,0.778
6/13/2007 19:15,21.975,70,98.75,110.5,3.975,0.964
6/13/2007 19:30,21.25,74,98.5,81,3.45,0.832
6/13/2007 19:45,20.525,78,98.25,51.5,2.925,1
6/13/2007 20:00,19.8,82,98,22,2.4,2.132
6/13/2007 20:15,19.575,83.25,98.5,20,2.975,1.498
6/13/2007 20:30,19.35,84.5,99,18,3.55,1.952
6/13/2007 20:45,19.125,85.75,99.5,16,4.125,0.654
6/13/2007 21:00,18.9,87,100,14,4.7,1.106
6/13/2007 21:15,18.725,87.5,99.75,10.5,5.525,1.378
6/13/2007 21:30,18.55,88,99.5,7,6.35,1.436
6/13/2007 21:45,18.375,88.5,99.25,3.5,7.175,0.898
6/13/2007 22:00,18.2,89,99,0,8,1.294
6/13/2007 22:15,18.075,89,97.75,0,7.625,1.21
6/13/2007 22:30,17.95,89,96.5,0,7.25,1.328
6/13/2007 22:45,17.825,89,95.25,0,6.875,1.52
6/13/2007 23:00,17.7,89,94,0,6.5,1.414
6/13/2007 23:15,17.6,89,73.5,0,6.45,0.174
6/13/2007 23:30,17.5,89,53,0,6.4,0.174
6/13/2007 23:45,17.4,89,32.5,0,6.35,0.204
6/14/2007 0:00,17.3,89,12,0,6.3,0.194
6/14/2007 0:15,17.2,89.25,13.25,0,6.55,0.176
6/14/2007 0:30,17.1,89.5,14.5,0,6.8,0.254
6/14/2007 0:45,17,89.75,15.75,0,7.05,0.274
6/14/2007 1:00,16.9,90,17,0,7.3,0.102
6/14/2007 1:15,16.825,90.25,23.75,0,6.95,0.172
6/14/2007 1:30,16.75,90.5,30.5,0,6.6,0.212
6/14/2007 1:45,16.675,90.75,37.25,0,6.25,0.2
6/14/2007 2:00,16.6,91,44,0,5.9,0.178
6/14/2007 2:15,16.6,91.25,57.75,0,5.875,0.186
6/14/2007 2:30,16.6,91.5,71.5,0,5.85,0.204
6/14/2007 2:45,16.6,91.75,85.25,0,5.825,0.226
6/14/2007 3:00,16.6,92,99,0,5.8,0.17
6/14/2007 3:15,16.475,92.25,99,0,5.85,0.102
6/14/2007 3:30,16.35,92.5,99,0,5.9,0.202
6/14/2007 3:45,16.225,92.75,99,0,5.95,0.262
6/14/2007 4:00,16.1,93,99,0,6,0.18
6/14/2007 4:15,16,93.5,99.25,0,5.95,0.212
6/14/2007 4:30,15.9,94,99.5,0,5.9,0.274
6/14/2007 4:45,15.8,94.5,99.75,0,5.85,0.102
6/14/2007 5:00,15.7,95,100,0,5.8,0.102
6/14/2007 5:15,15.75,95.25,99.75,9,6.075,0.204
6/14/2007 5:30,15.8,95.5,99.5,18,6.35,0.256
6/14/2007 5:45,15.85,95.75,99.25,27,6.625,0.102
6/14/2007 6:00,15.9,96,99,36,6.9,0.102
6/14/2007 6:15,16.275,95,98.75,61.75,7.325,0.27
6/14/2007 6:30,16.65,94,98.5,87.5,7.75,0.102
6/14/2007 6:45,17.025,93,98.25,113.25,8.175,0.1
6/14/2007 7:00,17.4,92,98,139,8.6,5.156
6/14/2007 7:15,17.75,91.5,98.5,154,8.725,1.476
6/14/2007 7:30,18.1,91,99,169,8.85,1.358
6/14/2007 7:45,18.45,90.5,99.5,184,8.975,1.294
6/14/2007 8:00,18.8,90,100,199,9.1,1.494
6/14/2007 8:15,19.075,89,100,221,9.55,1.218
6/14/2007 8:30,19.35,88,100,243,10,1.158
6/14/2007 8:45,19.625,87,100,265,10.45,1.352
6/14/2007 9:00,19.9,86,100,287,10.9,1.338
6/14/2007 9:15,20.1,84.75,100,301.75,11.025,1.22
6/14/2007 9:30,20.3,83.5,100,316.5,11.15,1.174
6/14/2007 9:45,20.5,82.25,100,331.25,11.275,1.258
6/14/2007 10:00,20.7,81,100,346,11.4,1.32
6/14/2007 10:15,20.9,80,100,371.5,11.875,1.148
6/14/2007 10:30,21.1,79,100,397,12.35,0.198
6/14/2007 10:45,21.3,78,100,422.5,12.825,0.212
6/14/2007 11:00,21.5,77,100,448,13.3,0.182
6/14/2007 11:15,21.175,78.25,100,442.5,13.175,0.112
6/14/2007 11:30,20.85,79.5,100,437,13.05,0.22
6/14/2007 11:45,20.525,80.75,100,431.5,12.925,0.28
6/14/2007 12:00,20.2,82,100,426,12.8,0.204
6/14/2007 12:15,20.175,82.25,100,414.25,12.625,0.194
6/14/2007 12:30,20.15,82.5,100,402.5,12.45,0.214
6/14/2007 12:45,20.125,82.75,100,390.75,12.275,0.182
6/14/2007 13:00,20.1,83,100,379,12.1,0.112
6/14/2007 13:15,20.125,83.5,100,360.5,11.975,0.112
6/14/2007 13:30,20.15,84,100,342,11.85,0.284
6/14/2007 13:45,20.175,84.5,100,323.5,11.725,0.2
6/14/2007 14:00,20.2,85,100,305,11.6,0.19
6/14/2007 14:15,20.5,83,99.75,328,11.9,0.216
6/14/2007 14:30,20.8,81,99.5,351,12.2,0.274
6/14/2007 14:45,21.1,79,99.25,374,12.5,0.114
6/14/2007 15:00,21.4,77,99,397,12.8,0.114
6/14/2007 15:15,21.25,78,99,349,12.725,0.292
6/14/2007 15:30,21.1,79,99,301,12.65,0.264
6/14/2007 15:45,20.95,80,99,253,12.575,0.114
6/14/2007 16:00,20.8,81,99,205,12.5,0.14
6/14/2007 16:15,20.8,81,98,213.25,12.2,0.28
6/14/2007 16:30,20.8,81,97,221.5,11.9,0.116
6/14/2007 16:45,20.8,81,96,229.75,11.6,0.116
6/14/2007 17:00,20.8,81,95,238,11.3,0.308
6/14/2007 17:15,20.275,83.5,95.75,202.75,11.7,0.354
6/14/2007 17:30,19.75,86,96.5,167.5,12.1,0.114
6/14/2007 17:45,19.225,88.5,97.25,132.25,12.5,0.114
6/14/2007 18:00,18.7,91,98,97,12.9,0.292
6/14/2007 18:15,18.55,91.75,98.5,78,12.525,1.352
6/14/2007 18:30,18.4,92.5,99,59,12.15,1.292
6/14/2007 18:45,18.25,93.25,99.5,40,11.775,1.366
6/14/2007 19:00,18.1,94,100,21,11.4,3.92
6/14/2007 19:15,18.15,93.5,97.5,26.75,10.3,1.788
6/14/2007 19:30,18.2,93,95,32.5,9.2,1.996
6/14/2007 19:45,18.25,92.5,92.5,38.25,8.1,4.136
6/14/2007 20:00,18.3,92,90,44,7,2.072
6/14/2007 20:15,18.125,92.5,91.25,36.5,6.7,3.03
6/14/2007 20:30,17.95,93,92.5,29,6.4,2.57
6/14/2007 20:45,17.775,93.5,93.75,21.5,6.1,0.894
6/14/2007 21:00,17.6,94,95,14,5.8,0.654
6/14/2007 21:15,17.5,94.25,96.25,10.5,6.05,2.42
6/14/2007 21:30,17.4,94.5,97.5,7,6.3,1.004
6/14/2007 21:45,17.3,94.75,98.75,3.5,6.55,0.87
6/14/2007 22:00,17.2,95,100,0,6.8,1.92
6/14/2007 22:15,17.075,95,100,0,7.325,1.058
6/14/2007 22:30,16.95,95,100,0,7.85,1.156
6/14/2007 22:45,16.825,95,100,0,8.375,1.542
6/14/2007 23:00,16.7,95,100,0,8.9,1.38
6/14/2007 23:15,16.625,95,100,0,8.85,2.184
6/14/2007 23:30,16.55,95,100,0,8.8,4.308
6/14/2007 23:45,16.475,95,100,0,8.75,3.284
6/15/2007 0:00,16.4,95,100,0,8.7,2.384
6/15/2007 0:15,16.35,95,100,0,8.175,4.938
6/15/2007 0:30,16.3,95,100,0,7.65,0.36
6/15/2007 0:45,16.25,95,100,0,7.125,0.336
6/15/2007 1:00,16.2,95,100,0,6.6,0.242
6/15/2007 1:15,16.2,95,100,0,7.65,0.16
6/15/2007 1:30,16.2,95,100,0,8.7,0.452
6/15/2007 1:45,16.2,95,100,0,9.75,0.246
6/15/2007 2:00,16.2,95,100,0,10.8,0.238
6/15/2007 2:15,16.175,94.75,100,0,11.675,0.154
6/15/2007 2:30,16.15,94.5,100,0,12.55,0.248
6/15/2007 2:45,16.125,94.25,100,0,13.425,0.24
6/15/2007 3:00,16.1,94,100,0,14.3,0.174
6/15/2007 3:15,16.05,94,97.5,0,14.3,0.258
6/15/2007 3:30,16,94,95,0,14.3,0.318
6/15/2007 3:45,15.95,94,92.5,0,14.3,0.22
6/15/2007 4:00,15.9,94,90,0,14.3,0.174
6/15/2007 4:15,15.75,94,92.5,0,14.925,0.252
6/15/2007 4:30,15.6,94,95,0,15.55,0.222
6/15/2007 4:45,15.45,94,97.5,0,16.175,0.17
6/15/2007 5:00,15.3,94,100,0,16.8,0.104
6/15/2007 5:15,15.25,94,100,6,17,0.248
6/15/2007 5:30,15.2,94,100,12,17.2,0.086
6/15/2007 5:45,15.15,94,100,18,17.4,0.106
6/15/2007 6:00,15.1,94,100,24,17.6,0.288
6/15/2007 6:15,15.15,93.75,100,39.75,17.225,0.184
6/15/2007 6:30,15.2,93.5,100,55.5,16.85,1.248
6/15/2007 6:45,15.25,93.25,100,71.25,16.475,1.264
6/15/2007 7:00,15.3,93,100,87,16.1,2.132
6/15/2007 7:15,15.275,91.75,100,108.25,16.825,1.278
6/15/2007 7:30,15.25,90.5,100,129.5,17.55,1.462
6/15/2007 7:45,15.225,89.25,100,150.75,18.275,0.144
6/15/2007 8:00,15.2,88,100,172,19,2.22
6/15/2007 8:15,15.5,85,100,203.75,19.5,2.298
6/15/2007 8:30,15.8,82,100,235.5,20,1.836
6/15/2007 8:45,16.1,79,100,267.25,20.5,1.276
6/15/2007 9:00,16.4,76,100,299,21,1.766
6/15/2007 9:15,16.65,74.25,99.5,313.75,21.1,1.712
6/15/2007 9:30,16.9,72.5,99,328.5,21.2,0.17
6/15/2007 9:45,17.15,70.75,98.5,343.25,21.3,0.342
6/15/2007 10:00,17.4,69,98,358,21.4,0.186
6/15/2007 10:15,17.675,67.25,92.75,404.5,21.475,0.186
6/15/2007 10:30,17.95,65.5,87.5,451,21.55,0.436
6/15/2007 10:45,18.225,63.75,82.25,497.5,21.625,0.326
6/15/2007 11:00,18.5,62,77,544,21.7,0.184
6/15/2007 11:15,18.675,61.75,77.75,543,21.825,1.244
6/15/2007 11:30,18.85,61.5,78.5,542,21.95,1.384
6/15/2007 11:45,19.025,61.25,79.25,541,22.075,0.262
6/15/2007 12:00,19.2,61,80,540,22.2,0.186
6/15/2007 12:15,19.325,61.25,75.5,558,23.1,0.262
6/15/2007 12:30,19.45,61.5,71,576,24,0.264
6/15/2007 12:45,19.575,61.75,66.5,594,24.9,0.098
6/15/2007 13:00,19.7,62,62,612,25.8,0.118
6/15/2007 13:15,19.775,62.25,62,627.5,25.475,0.266
6/15/2007 13:30,19.85,62.5,62,643,25.15,0.194
6/15/2007 13:45,19.925,62.75,62,658.5,24.825,0.098
6/15/2007 14:00,20,63,62,674,24.5,0.188
6/15/2007 14:15,19.85,62.75,65.75,675.25,25.85,0.22
6/15/2007 14:30,19.7,62.5,69.5,676.5,27.2,0.16
6/15/2007 14:45,19.55,62.25,73.25,677.75,28.55,0.172
6/15/2007 15:00,19.4,62,77,679,29.9,0.118
6/15/2007 15:15,19.375,62,71,642,28.575,0.216
6/15/2007 15:30,19.35,62,65,605,27.25,0.178
6/15/2007 15:45,19.325,62,59,568,25.925,0.152
6/15/2007 16:00,19.3,62,53,531,24.6,0.282
6/15/2007 16:15,19.2,62.5,56,475,24.25,0.27
6/15/2007 16:30,19.1,63,59,419,23.9,0.306
6/15/2007 16:45,19,63.5,62,363,23.55,0.228
6/15/2007 17:00,18.9,64,65,307,23.2,0.332
6/15/2007 17:15,18.825,64,62,300.25,22.075,0.396
6/15/2007 17:30,18.75,64,59,293.5,20.95,0.298
6/15/2007 17:45,18.675,64,56,286.75,19.825,0.254
6/15/2007 18:00,18.6,64,53,280,18.7,3.612
6/15/2007 18:15,18.3,66,51.5,247.75,19.55,3.566
6/15/2007 18:30,18,68,50,215.5,20.4,1.362
6/15/2007 18:45,17.7,70,48.5,183.25,21.25,1.384
6/15/2007 19:00,17.4,72,47,151,22.1,0.318
6/15/2007 19:15,17.25,72,46.5,131.5,22,0.298
6/15/2007 19:30,17.1,72,46,112,21.9,0.57
6/15/2007 19:45,16.95,72,45.5,92.5,21.8,0.424
6/15/2007 20:00,16.8,72,45,73,21.7,1.956
6/15/2007 20:15,16.675,72.25,49.75,58.75,21.475,2.936
6/15/2007 20:30,16.55,72.5,54.5,44.5,21.25,1.188
6/15/2007 20:45,16.425,72.75,59.25,30.25,21.025,1.29
6/15/2007 21:00,16.3,73,64,16,20.8,1.73
6/15/2007 21:15,16.15,73.5,63.25,12,21,4.706
6/15/2007 21:30,16,74,62.5,8,21.2,0.406
6/15/2007 21:45,15.85,74.5,61.75,4,21.4,0.42
6/15/2007 22:00,15.7,75,61,0,21.6,0.284
6/15/2007 22:15,15.55,75.5,60,0,22.225,0.592
6/15/2007 22:30,15.4,76,59,0,22.85,2.47
6/15/2007 22:45,15.25,76.5,58,0,23.475,0.336
6/15/2007 23:00,15.1,77,57,0,24.1,0.312
6/15/2007 23:15,15.05,77.5,57.25,0,23.9,0.216
6/15/2007 23:30,15,78,57.5,0,23.7,0.302
6/15/2007 23:45,14.95,78.5,57.75,0,23.5,1.38
6/16/2007 0:00,14.9,79,58,0,23.3,0.304
6/16/2007 0:15,14.775,79.5,59.5,0,22.9,0.236
6/16/2007 0:30,14.65,80,61,0,22.5,0.33
6/16/2007 0:45,14.525,80.5,62.5,0,22.1,0.3
6/16/2007 1:00,14.4,81,64,0,21.7,0.232
6/16/2007 1:15,14.375,81.25,64,0,21.4,0.284
6/16/2007 1:30,14.35,81.5,64,0,21.1,0.328
6/16/2007 1:45,14.325,81.75,64,0,20.8,0.158
6/16/2007 2:00,14.3,82,64,0,20.5,0.158
6/16/2007 2:15,14.3,82,61.5,0,20.075,0.262
6/16/2007 2:30,14.3,82,59,0,19.65,0.322
6/16/2007 2:45,14.3,82,56.5,0,19.225,0.16
6/16/2007 3:00,14.3,82,54,0,18.8,0.16
6/16/2007 3:15,14.275,82,51,0,18.775,0.328
6/16/2007 3:30,14.25,82,48,0,18.75,0.162
6/16/2007 3:45,14.225,82,45,0,18.725,0.16
6/16/2007 4:00,14.2,82,42,0,18.7,0.348
6/16/2007 4:15,14.175,82,48.75,0,19.025,0.256
6/16/2007 4:30,14.15,82,55.5,0,19.35,0.16
6/16/2007 4:45,14.125,82,62.25,0,19.675,0.1
6/16/2007 5:00,14.1,82,69,0,20,0.286
6/16/2007 5:15,14.125,82,69.25,5.75,20.125,1.274
6/16/2007 5:30,14.15,82,69.5,11.5,20.25,1.234
6/16/2007 5:45,14.175,82,69.75,17.25,20.375,0.242
6/16/2007 6:00,14.2,82,70,23,20.5,0.27
6/16/2007 6:15,14.225,82,73.5,41,21.35,0.172
6/16/2007 6:30,14.25,82,77,59,22.2,0.24
6/16/2007 6:45,14.275,82,80.5,77,23.05,0.28
6/16/2007 7:00,14.3,82,84,95,23.9,0.592
6/16/2007 7:15,14.375,82,84.5,105,24.2,0.238
6/16/2007 7:30,14.45,82,85,115,24.5,0.1
6/16/2007 7:45,14.525,82,85.5,125,24.8,0.204
6/16/2007 8:00,14.6,82,86,135,25.1,0.178
6/16/2007 8:15,14.725,82,80.5,143.25,24.775,0.474
6/16/2007 8:30,14.85,82,75,151.5,24.45,0.16
6/16/2007 8:45,14.975,82,69.5,159.75,24.125,1.39
6/16/2007 9:00,15.1,82,64,168,23.8,1.23
6/16/2007 9:15,15.325,81.5,72.5,204,23.65,1.222
6/16/2007 9:30,15.55,81,81,240,23.5,0.21
6/16/2007 9:45,15.775,80.5,89.5,276,23.35,0.266
6/16/2007 10:00,16,80,98,312,23.2,3.792
6/16/2007 10:15,16.475,78.75,98.25,407,23.325,2.3
6/16/2007 10:30,16.95,77.5,98.5,502,23.45,1.622
6/16/2007 10:45,17.425,76.25,98.75,597,23.575,1.238
6/16/2007 11:00,17.9,75,99,692,23.7,2.258
6/16/2007 11:15,18.1,74.25,99.25,685.5,23.9,1.514
6/16/2007 11:30,18.3,73.5,99.5,679,24.1,1.574
6/16/2007 11:45,18.5,72.75,99.75,672.5,24.3,1.676
6/16/2007 12:00,18.7,72,100,666,24.5,1.544
6/16/2007 12:15,18.75,71.75,99.25,643.75,24.45,1.606
6/16/2007 12:30,18.8,71.5,98.5,621.5,24.4,1.668
6/16/2007 12:45,18.85,71.25,97.75,599.25,24.35,1.57
6/16/2007 13:00,18.9,71,97,577,24.3,1.688
6/16/2007 13:15,19,70,97,587.5,24.275,1.802
6/16/2007 13:30,19.1,69,97,598,24.25,3.048
6/16/2007 13:45,19.2,68,97,608.5,24.225,1.692
6/16/2007 14:00,19.3,67,97,619,24.2,1.68
6/16/2007 14:15,19.35,66.25,96.5,608,24.175,1.038
6/16/2007 14:30,19.4,65.5,96,597,24.15,2.084
6/16/2007 14:45,19.45,64.75,95.5,586,24.125,1.82
6/16/2007 15:00,19.5,64,95,575,24.1,1.86
6/16/2007 15:15,19.475,63.25,94.25,553.75,23.9,0.766
6/16/2007 15:30,19.45,62.5,93.5,532.5,23.7,2.334
6/16/2007 15:45,19.425,61.75,92.75,511.25,23.5,3.42
6/16/2007 16:00,19.4,61,92,490,23.3,0.854
6/16/2007 16:15,19.325,60.75,93.75,476.25,23.2,0.83
6/16/2007 16:30,19.25,60.5,95.5,462.5,23.1,0.862
6/16/2007 16:45,19.175,60.25,97.25,448.75,23,1.978
6/16/2007 17:00,19.1,60,99,435,22.9,2.956
6/16/2007 17:15,19,60.25,96.5,395.5,20.25,2.568
6/16/2007 17:30,18.9,60.5,94,356,17.6,3.878
6/16/2007 17:45,18.8,60.75,91.5,316.5,14.95,1.104
6/16/2007 18:00,18.7,61,89,277,12.3,1.392
6/16/2007 18:15,18.6,61.75,85.25,252,12.6,2.408
6/16/2007 18:30,18.5,62.5,81.5,227,12.9,2.352
6/16/2007 18:45,18.4,63.25,77.75,202,13.2,4.526
6/16/2007 19:00,18.3,64,74,177,13.5,2.208
6/16/2007 19:15,17.975,65.5,68.75,156.25,13.325,3.454
6/16/2007 19:30,17.65,67,63.5,135.5,13.15,1.776
6/16/2007 19:45,17.325,68.5,58.25,114.75,12.975,1.83
6/16/2007 20:00,17,70,53,94,12.8,4.008
6/16/2007 20:15,16.775,70.25,50.75,75,12.6,3.52
6/16/2007 20:30,16.55,70.5,48.5,56,12.4,2.206
6/16/2007 20:45,16.325,70.75,46.25,37,12.2,4.386
6/16/2007 21:00,16.1,71,44,18,12,2.076
6/16/2007 21:15,15.9,71.5,39.25,13.5,12.025,2.078
6/16/2007 21:30,15.7,72,34.5,9,12.05,2.578
6/16/2007 21:45,15.5,72.5,29.75,4.5,12.075,0.89
6/16/2007 22:00,15.3,73,25,0,12.1,1.738
6/16/2007 22:15,15.125,73.5,24.5,0,11.7,3.078
6/16/2007 22:30,14.95,74,24,0,11.3,0.99
6/16/2007 22:45,14.775,74.5,23.5,0,10.9,0.988
6/16/2007 23:00,14.6,75,23,0,10.5,0.946
6/16/2007 23:15,14.475,75.5,21.5,0,11.025,0.874
6/16/2007 23:30,14.35,76,20,0,11.55,2.14
6/16/2007 23:45,14.225,76.5,18.5,0,12.075,2.096
6/17/2007 0:00,14.1,77,17,0,12.6,1.972
6/17/2007 0:15,13.95,77.75,16.25,0,12.55,0.9
6/17/2007 0:30,13.8,78.5,15.5,0,12.5,1.126
6/17/2007 0:45,13.65,79.25,14.75,0,12.45,0.89
6/17/2007 1:00,13.5,80,14,0,12.4,0.822
6/17/2007 1:15,13.325,81,11.75,0,11.95,1.478
6/17/2007 1:30,13.15,82,9.5,0,11.5,1.434
6/17/2007 1:45,12.975,83,7.25,0,11.05,1.556
6/17/2007 2:00,12.8,84,5,0,10.6,2.448
6/17/2007 2:15,12.675,84.5,4.5,0,10.625,1.46
6/17/2007 2:30,12.55,85,4,0,10.65,0.926
6/17/2007 2:45,12.425,85.5,3.5,0,10.675,0.256
6/17/2007 3:00,12.3,86,3,0,10.7,0.454
6/17/2007 3:15,12.2,86.5,2.5,0,10.7,0.428
6/17/2007 3:30,12.1,87,2,0,10.7,0.306
6/17/2007 3:45,12,87.5,1.5,0,10.7,2.498
6/17/2007 4:00,11.9,88,1,0,10.7,0.278
6/17/2007 4:15,11.75,88.75,0.75,0,10.325,0.248
6/17/2007 4:30,11.6,89.5,0.5,0,9.95,0.174
6/17/2007 4:45,11.45,90.25,0.25,0,9.575,0.104
6/17/2007 5:00,11.3,91,0,0,9.2,0.2
6/17/2007 5:15,11.35,91.25,0,11.25,9.35,0.174
6/17/2007 5:30,11.4,91.5,0,22.5,9.5,0.104
6/17/2007 5:45,11.45,91.75,0,33.75,9.65,0.216
6/17/2007 6:00,11.5,92,0,45,9.8,0.36
6/17/2007 6:15,11.875,90.75,0.5,75.75,9.4,0.18
6/17/2007 6:30,12.25,89.5,1,106.5,9,0.176
6/17/2007 6:45,12.625,88.25,1.5,137.25,8.6,0.282
6/17/2007 7:00,13,87,2,168,8.2,0.126
6/17/2007 7:15,13.45,86,2.5,208.25,8.1,0.1
6/17/2007 7:30,13.9,85,3,248.5,8,0.178
6/17/2007 7:45,14.35,84,3.5,288.75,7.9,0.202
6/17/2007 8:00,14.8,83,4,329,7.8,0.1
6/17/2007 8:15,15.2,80.25,6.75,370.25,7.675,0.1
6/17/2007 8:30,15.6,77.5,9.5,411.5,7.55,0.23
6/17/2007 8:45,16,74.75,12.25,452.75,7.425,0.27
6/17/2007 9:00,16.4,72,15,494,7.3,0.148
6/17/2007 9:15,16.75,69.75,25.75,531.25,7.3,3.654
6/17/2007 9:30,17.1,67.5,36.5,568.5,7.3,1.36
6/17/2007 9:45,17.45,65.25,47.25,605.75,7.3,1.358
6/17/2007 10:00,17.8,63,58,643,7.3,1.314
6/17/2007 10:15,18.15,62,44,670.75,7.375,1.236
6/17/2007 10:30,18.5,61,30,698.5,7.45,1.324
6/17/2007 10:45,18.85,60,16,726.25,7.525,1.296
6/17/2007 11:00,19.2,59,2,754,7.6,1.644
6/17/2007 11:15,19.525,58.75,22.5,770.75,8.025,1.296
6/17/2007 11:30,19.85,58.5,43,787.5,8.45,1.496
6/17/2007 11:45,20.175,58.25,63.5,804.25,8.875,1.63
6/17/2007 12:00,20.5,58,84,821,9.3,1.796
6/17/2007 12:15,20.775,58,88,812.75,10.4,0.76
6/17/2007 12:30,21.05,58,92,804.5,11.5,0.724
6/17/2007 12:45,21.325,58,96,796.25,12.6,0.376
6/17/2007 13:00,21.6,58,100,788,13.7,1.672
6/17/2007 13:15,21.7,58.25,100,741.25,14.05,2.12
6/17/2007 13:30,21.8,58.5,100,694.5,14.4,2.786
6/17/2007 13:45,21.9,58.75,100,647.75,14.75,1.476
6/17/2007 14:00,22,59,100,601,15.1,3.088
6/17/2007 14:15,21.7,62,100,531,14.75,4.602
6/17/2007 14:30,21.4,65,100,461,14.4,2.498
6/17/2007 14:45,21.1,68,100,391,14.05,0.984
6/17/2007 15:00,20.8,71,100,321,13.7,0.706
6/17/2007 15:15,20.5,74.25,100,285.5,13.625,0.718
6/17/2007 15:30,20.2,77.5,100,250,13.55,0.822
6/17/2007 15:45,19.9,80.75,100,214.5,13.475,0.882
6/17/2007 16:00,19.6,84,100,179,13.4,0.966
6/17/2007 16:15,19.45,85,100,157.5,13.275,1.924
6/17/2007 16:30,19.3,86,100,136,13.15,2.27
6/17/2007 16:45,19.15,87,100,114.5,13.025,1.034
6/17/2007 17:00,19,88,100,93,12.9,1.094
6/17/2007 17:15,18.775,88.25,100,79,13.275,1.044
6/17/2007 17:30,18.55,88.5,100,65,13.65,0.672
6/17/2007 17:45,18.325,88.75,100,51,14.025,1.494
6/17/2007 18:00,18.1,89,100,37,14.4,3.602
6/17/2007 18:15,17.925,89,100,32.75,14.8,5.726
6/17/2007 18:30,17.75,89,100,28.5,15.2,3.924
6/17/2007 18:45,17.575,89,100,24.25,15.6,2.072
6/17/2007 19:00,17.4,89,100,20,16,4.034
6/17/2007 19:15,17.25,89.5,100,18.5,16.675,1.982
6/17/2007 19:30,17.1,90,100,17,17.35,4.176
6/17/2007 19:45,16.95,90.5,100,15.5,18.025,2.108
6/17/2007 20:00,16.8,91,100,14,18.7,1.682
6/17/2007 20:15,16.825,91,97.75,11.5,19.2,2.016
6/17/2007 20:30,16.85,91,95.5,9,19.7,2.768
6/17/2007 20:45,16.875,91,93.25,6.5,20.2,1.576
6/17/2007 21:00,16.9,91,91,4,20.7,1.61
6/17/2007 21:15,16.875,91.25,93.25,3,20.175,2.442
6/17/2007 21:30,16.85,91.5,95.5,2,19.65,1.988
6/17/2007 21:45,16.825,91.75,97.75,1,19.125,1.602
6/17/2007 22:00,16.8,92,100,0,18.6,1.42
6/17/2007 22:15,16.6,92.25,100,0,18.3,0.746
6/17/2007 22:30,16.4,92.5,100,0,18,1.058
6/17/2007 22:45,16.2,92.75,100,0,17.7,0.584
6/17/2007 23:00,16,93,100,0,17.4,0.416
6/17/2007 23:15,15.9,93.25,100,0,17.075,0.172
6/17/2007 23:30,15.8,93.5,100,0,16.75,0.342
6/17/2007 23:45,15.7,93.75,100,0,16.425,0.202
6/18/2007 0:00,15.6,94,100,0,16.1,0.19
6/18/2007 0:15,15.5,94,99.75,0,15.225,0.26
6/18/2007 0:30,15.4,94,99.5,0,14.35,0.328
6/18/2007 0:45,15.3,94,99.25,0,13.475,0.116
6/18/2007 1:00,15.2,94,99,0,12.6,0.25
6/18/2007 1:15,15.1,94.25,92.25,0,11.8,0.17
6/18/2007 1:30,15,94.5,85.5,0,11,0.266
6/18/2007 1:45,14.9,94.75,78.75,0,10.2,0.166
6/18/2007 2:00,14.8,95,72,0,9.4,0.086
6/18/2007 2:15,14.7,95.25,74.75,0,9.475,0.194
6/18/2007 2:30,14.6,95.5,77.5,0,9.55,0.264
6/18/2007 2:45,14.5,95.75,80.25,0,9.625,0.23
